# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e-01
# Aref          : 4.47575700e-03
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
0.049           	4.68949037e-02	-6.12436270e-21	-9.35045740e-02	-4.14821259e-21	-3.63277361e-03	-7.21459076e-23	2.34474518e-02	2.34474518e-02	-3.13432726e-21	-2.99003544e-21	-5.03850606e-02	-4.31195134e-02
0.0495          	4.68932839e-02	-6.11188370e-21	-9.29449022e-02	-4.14383099e-21	-3.60660692e-03	-7.22584514e-23	2.34466420e-02	2.34466420e-02	-3.12820030e-21	-2.98368340e-21	-5.00790580e-02	-4.28658442e-02
0.05            	4.68914782e-02	-6.10826831e-21	-9.26271779e-02	-4.14417442e-21	-3.58035937e-03	-7.24002936e-23	2.34457391e-02	2.34457391e-02	-3.12653445e-21	-2.98173386e-21	-4.98939483e-02	-4.27332296e-02
0.0505          	4.68897938e-02	-6.09576272e-21	-9.20097980e-02	-4.14032676e-21	-3.55390336e-03	-7.25530839e-23	2.34448969e-02	2.34448969e-02	-3.12043444e-21	-2.97532827e-21	-4.95588024e-02	-4.24509957e-02
0.051           	4.68881988e-02	-6.08439758e-21	-9.15447297e-02	-4.13585946e-21	-3.52698242e-03	-7.26229580e-23	2.34440994e-02	2.34440994e-02	-3.11482175e-21	-2.96957583e-21	-4.92993472e-02	-4.22453824e-02
0.0515          	4.68866560e-02	-6.07518672e-21	-9.10982493e-02	-4.13296096e-21	-3.49987570e-03	-7.27292131e-23	2.34433280e-02	2.34433280e-02	-3.11032257e-21	-2.96486415e-21	-4.90490003e-02	-4.20492489e-02
0.052           	4.68853029e-02	-6.06820090e-21	-9.05374106e-02	-4.13306687e-21	-3.47267328e-03	-7.29693892e-23	2.34426515e-02	2.34426515e-02	-3.10706984e-21	-2.96113106e-21	-4.87413786e-02	-4.17960320e-02
0.0525          	4.68838251e-02	-6.05637477e-21	-9.00006051e-02	-4.12902849e-21	-3.44518059e-03	-7.30822088e-23	2.34419125e-02	2.34419125e-02	-3.10126959e-21	-2.95510518e-21	-4.84454832e-02	-4.15551220e-02
0.053           	4.68820294e-02	-6.04430946e-21	-8.94734502e-02	-4.12465733e-21	-3.41746646e-03	-7.31809300e-23	2.34410147e-02	2.34410147e-02	-3.09533566e-21	-2.94897380e-21	-4.81541916e-02	-4.13192586e-02
0.0535          	4.68803930e-02	-6.03756478e-21	-8.90999144e-02	-4.12300982e-21	-3.38975721e-03	-7.32922677e-23	2.34401965e-02	2.34401965e-02	-3.09207466e-21	-2.94549012e-21	-4.79397144e-02	-4.11602000e-02
0.054           	4.68788078e-02	-6.02331980e-21	-8.85352271e-02	-4.11725850e-21	-3.36208936e-03	-7.33684845e-23	2.34394039e-02	2.34394039e-02	-3.08502838e-21	-2.93829141e-21	-4.76297029e-02	-4.09055242e-02
0.0545          	4.68773776e-02	-6.01375108e-21	-8.80907080e-02	-4.11403344e-21	-3.33420764e-03	-7.34654252e-23	2.34386888e-02	2.34386888e-02	-3.08034097e-21	-2.93341012e-21	-4.73795616e-02	-4.07111463e-02
0.055           	4.68758111e-02	-6.00196618e-21	-8.75140763e-02	-4.11044794e-21	-3.30609615e-03	-7.36080195e-23	2.34379056e-02	2.34379056e-02	-3.07459111e-21	-2.92737507e-21	-4.70631343e-02	-4.04509420e-02
0.0555          	4.68739740e-02	-5.98976080e-21	-8.68670110e-02	-4.10728679e-21	-3.27771505e-03	-7.37930100e-23	2.34369870e-02	2.34369870e-02	-3.06867341e-21	-2.92108739e-21	-4.67112205e-02	-4.01557904e-02
0.056           	4.68719676e-02	-5.98175193e-21	-8.63999423e-02	-4.10562588e-21	-3.24912837e-03	-7.39432003e-23	2.34359838e-02	2.34359838e-02	-3.06481917e-21	-2.91693277e-21	-4.64490995e-02	-3.99508428e-02
0.0565          	4.68701098e-02	-5.96942541e-21	-8.57804875e-02	-4.10203449e-21	-3.22045810e-03	-7.41046698e-23	2.34350549e-02	2.34350549e-02	-3.05881738e-21	-2.91060804e-21	-4.61107019e-02	-3.96697857e-02
0.057           	4.68685102e-02	-5.96012874e-21	-8.53348871e-02	-4.09908426e-21	-3.19168595e-03	-7.42103045e-23	2.34342551e-02	2.34342551e-02	-3.05427467e-21	-2.90585406e-21	-4.58591295e-02	-3.94757576e-02
0.0575          	4.68673264e-02	-5.94878120e-21	-8.46966462e-02	-4.09644158e-21	-3.16280113e-03	-7.44074834e-23	2.34336632e-02	2.34336632e-02	-3.04879808e-21	-2.89998312e-21	-4.55111242e-02	-3.91855220e-02
0.058           	4.68656814e-02	-5.93678376e-21	-8.41279671e-02	-4.09267868e-21	-3.13368893e-03	-7.45420153e-23	2.34328407e-02	2.34328407e-02	-3.04293389e-21	-2.89384986e-21	-4.51976725e-02	-3.89302946e-02
0.0585          	4.68634100e-02	-5.92131471e-21	-8.35848380e-02	-4.08573686e-21	-3.10452491e-03	-7.45762422e-23	2.34317050e-02	2.34317050e-02	-3.03523360e-21	-2.88608111e-21	-4.48969439e-02	-3.86878941e-02
0.059           	4.68609555e-02	-5.90436914e-21	-8.30716680e-02	-4.07722857e-21	-3.07533570e-03	-7.45542271e-23	2.34304778e-02	2.34304778e-02	-3.02673880e-21	-2.87763034e-21	-4.46111697e-02	-3.84604983e-02
0.0595          	4.68587828e-02	-5.89871150e-21	-8.23301798e-02	-4.08042368e-21	-3.04587323e-03	-7.49599737e-23	2.34293914e-02	2.34293914e-02	-3.02431572e-21	-2.87439578e-21	-4.42109631e-02	-3.81192167e-02
0.06            	4.68568479e-02	-5.88691165e-21	-8.17260010e-02	-4.07711095e-21	-3.01607319e-03	-7.51235214e-23	2.34284239e-02	2.34284239e-02	-3.01857935e-21	-2.86833231e-21	-4.38790737e-02	-3.78469273e-02
0.0605          	4.68551316e-02	-5.87314738e-21	-8.10166602e-02	-4.07329042e-21	-2.98595740e-03	-7.53180513e-23	2.34275658e-02	2.34275658e-02	-3.01189174e-21	-2.86125564e-21	-4.34942875e-02	-3.75223727e-02
0.061           	4.68535390e-02	-5.86297114e-21	-8.05396771e-02	-4.07000640e-21	-2.95580773e-03	-7.54283529e-23	2.34267695e-02	2.34267695e-02	-3.00691392e-21	-2.85605722e-21	-4.32256463e-02	-3.73140308e-02
0.0615          	4.68520331e-02	-5.84968642e-21	-7.99373474e-02	-4.06546523e-21	-2.92587746e-03	-7.55568517e-23	2.34260166e-02	2.34260166e-02	-3.00040006e-21	-2.84928636e-21	-4.28945512e-02	-3.70427962e-02
0.062           	4.68504058e-02	-5.83739667e-21	-7.92592947e-02	-4.06257205e-21	-2.89582091e-03	-7.57638061e-23	2.34252029e-02	2.34252029e-02	-2.99446214e-21	-2.84293453e-21	-4.25254683e-02	-3.67338264e-02
0.0625          	4.68488831e-02	-5.82531175e-21	-7.86603437e-02	-4.05899907e-21	-2.86554256e-03	-7.59187197e-23	2.34244415e-02	2.34244415e-02	-2.98857459e-21	-2.83673715e-21	-4.21957144e-02	-3.64646293e-02
0.063           	4.68472334e-02	-5.81108035e-21	-7.79519825e-02	-4.05483554e-21	-2.83511790e-03	-7.61027302e-23	2.34236167e-02	2.34236167e-02	-2.98164291e-21	-2.82943745e-21	-4.18111092e-02	-3.61408734e-02
0.0635          	4.68460734e-02	-5.80117321e-21	-7.73502816e-02	-4.05302389e-21	-2.80446874e-03	-7.63092204e-23	2.34230367e-02	2.34230367e-02	-2.97689583e-21	-2.82427739e-21	-4.14796095e-02	-3.58706720e-02
0.064           	4.68443660e-02	-5.78526983e-21	-7.66910648e-02	-4.04708042e-21	-2.77377700e-03	-7.64211332e-23	2.34221830e-02	2.34221830e-02	-2.96905605e-21	-2.81621378e-21	-4.11193094e-02	-3.55717554e-02
0.0645          	4.68422949e-02	-5.76869477e-21	-7.59727851e-02	-4.04110037e-21	-2.74301265e-03	-7.65591691e-23	2.34211474e-02	2.34211474e-02	-2.96090655e-21	-2.80778822e-21	-4.07294052e-02	-3.52433799e-02
0.065           	4.68400206e-02	-5.75551699e-21	-7.53489615e-02	-4.03692835e-21	-2.71204576e-03	-7.67070885e-23	2.34200103e-02	2.34200103e-02	-2.95446558e-21	-2.80105140e-21	-4.03865265e-02	-3.49624350e-02
0.0655          	4.68381680e-02	-5.74459984e-21	-7.47641265e-02	-4.03416896e-21	-2.68103519e-03	-7.68784703e-23	2.34190840e-02	2.34190840e-02	-2.94917839e-21	-2.79542145e-21	-4.00630984e-02	-3.47010281e-02
0.066           	4.68364170e-02	-5.73008440e-21	-7.39677887e-02	-4.03073798e-21	-2.64992371e-03	-7.71219243e-23	2.34182085e-02	2.34182085e-02	-2.94216412e-21	-2.78792028e-21	-3.96338181e-02	-3.43339707e-02
0.0665          	4.68345417e-02	-5.71895638e-21	-7.34198905e-02	-4.02746401e-21	-2.61866182e-03	-7.72623004e-23	2.34172708e-02	2.34172708e-02	-2.93674049e-21	-2.78221589e-21	-3.93286071e-02	-3.40912834e-02
0.067           	4.68326709e-02	-5.70556011e-21	-7.26798815e-02	-4.02433494e-21	-2.58734734e-03	-7.74901894e-23	2.34163355e-02	2.34163355e-02	-2.93027024e-21	-2.77528986e-21	-3.89272881e-02	-3.37525934e-02
0.0675          	4.68305077e-02	-5.68970445e-21	-7.20449196e-02	-4.01813606e-21	-2.55595382e-03	-7.75859700e-23	2.34152539e-02	2.34152539e-02	-2.92243819e-21	-2.76726625e-21	-3.85784136e-02	-3.34665060e-02
0.068           	4.68285004e-02	-5.67604724e-21	-7.12412863e-02	-4.01545036e-21	-2.52439327e-03	-7.78543977e-23	2.34142502e-02	2.34142502e-02	-2.91587802e-21	-2.76016922e-21	-3.81450364e-02	-3.30962499e-02
0.0685          	4.68264563e-02	-5.65873200e-21	-7.06825825e-02	-4.00724074e-21	-2.49277318e-03	-7.78616082e-23	2.34132282e-02	2.34132282e-02	-2.90722761e-21	-2.75150439e-21	-3.78340644e-02	-3.28485181e-02
0.069           	4.68245075e-02	-5.64327463e-21	-6.99270828e-02	-4.00259947e-21	-2.46119061e-03	-7.80536697e-23	2.34122538e-02	2.34122538e-02	-2.89969099e-21	-2.74358365e-21	-3.74247320e-02	-3.25023508e-02
0.0695          	4.68225494e-02	-5.62547087e-21	-6.92177184e-02	-3.99557124e-21	-2.42945614e-03	-7.81590062e-23	2.34112747e-02	2.34112747e-02	-2.89089444e-21	-2.73457643e-21	-3.70383153e-02	-3.21794031e-02
0.07            	4.68206720e-02	-5.61775454e-21	-6.85093284e-02	-3.99681441e-21	-2.39759218e-03	-7.84966442e-23	2.34103360e-02	2.34103360e-02	-2.88737391e-21	-2.73038062e-21	-3.66522564e-02	-3.18570720e-02
0.0705          	4.68188639e-02	-5.60421596e-21	-6.77133625e-02	-3.99420612e-21	-2.36565625e-03	-7.87637238e-23	2.34094319e-02	2.34094319e-02	-2.88087170e-21	-2.72334425e-21	-3.62223375e-02	-3.14910250e-02
0.071           	4.68172199e-02	-5.58821529e-21	-6.70313085e-02	-3.98836062e-21	-2.33360476e-03	-7.88911047e-23	2.34086100e-02	2.34086100e-02	-2.87299875e-21	-2.71521654e-21	-3.58492590e-02	-3.11820495e-02
0.0715          	4.68155126e-02	-5.57185286e-21	-6.63684219e-02	-3.98204920e-21	-2.30159401e-03	-7.89965035e-23	2.34077563e-02	2.34077563e-02	-2.86492293e-21	-2.70692993e-21	-3.54858050e-02	-3.08826169e-02
0.072           	4.68134815e-02	-5.55433057e-21	-6.54472994e-02	-3.97752853e-21	-2.26941596e-03	-7.92628292e-23	2.34067408e-02	2.34067408e-02	-2.85642811e-21	-2.69790245e-21	-3.49930657e-02	-3.04542338e-02
0.0725          	4.68114011e-02	-5.54503385e-21	-6.47876334e-02	-3.97698463e-21	-2.23701301e-03	-7.95301543e-23	2.34057005e-02	2.34057005e-02	-2.85204708e-21	-2.69298677e-21	-3.46308297e-02	-3.01568037e-02
0.073           	4.68095601e-02	-5.52975051e-21	-6.40389750e-02	-3.97244495e-21	-2.20472071e-03	-7.97227579e-23	2.34047801e-02	2.34047801e-02	-2.84459801e-21	-2.68515250e-21	-3.42242082e-02	-2.98147668e-02
0.0735          	4.68078385e-02	-5.51261105e-21	-6.31487272e-02	-3.96790848e-21	-2.17228728e-03	-7.99764686e-23	2.34039193e-02	2.34039193e-02	-2.83628199e-21	-2.67632906e-21	-3.37466509e-02	-2.94020763e-02
0.074           	4.68061843e-02	-5.49813536e-21	-6.25367498e-02	-3.96260139e-21	-2.13970719e-03	-8.00891235e-23	2.34030922e-02	2.34030922e-02	-2.82915680e-21	-2.66897855e-21	-3.34080821e-02	-2.91286677e-02
0.0745          	4.68047414e-02	-5.48250284e-21	-6.17327821e-02	-3.95836527e-21	-2.10724111e-03	-8.03144661e-23	2.34023707e-02	2.34023707e-02	-2.82156589e-21	-2.66093695e-21	-3.29736322e-02	-2.87591500e-02
0.075           	4.68033440e-02	-5.46886882e-21	-6.10502704e-02	-3.95450155e-21	-2.07474330e-03	-8.04977008e-23	2.34016720e-02	2.34016720e-02	-2.81493211e-21	-2.65393671e-21	-3.25998785e-02	-2.84503919e-02
0.0755          	4.68018267e-02	-5.45243529e-21	-6.02345742e-02	-3.94978392e-21	-2.04216528e-03	-8.07142442e-23	2.34009133e-02	2.34009133e-02	-2.80693189e-21	-2.64550340e-21	-3.21594524e-02	-2.80751218e-02
0.076           	4.68001203e-02	-5.43327538e-21	-5.93217272e-02	-3.94385627e-21	-2.00938801e-03	-8.09384035e-23	2.34000602e-02	2.34000602e-02	-2.79757609e-21	-2.63569929e-21	-3.16702516e-02	-2.76514756e-02
0.0765          	4.67981507e-02	-5.41614387e-21	-5.85655116e-02	-3.93796486e-21	-1.97640581e-03	-8.10962477e-23	2.33990754e-02	2.33990754e-02	-2.78916818e-21	-2.62697569e-21	-3.12591616e-02	-2.73063500e-02
0.077           	4.67962339e-02	-5.39946478e-21	-5.77922974e-02	-3.93257036e-21	-1.94348695e-03	-8.12758406e-23	2.33981169e-02	2.33981169e-02	-2.78100823e-21	-2.61845655e-21	-3.08396357e-02	-2.69526618e-02
0.0775          	4.67943891e-02	-5.37572887e-21	-5.70136964e-02	-3.92147387e-21	-1.91059921e-03	-8.12973799e-23	2.33971946e-02	2.33971946e-02	-2.76916181e-21	-2.60656705e-21	-3.04174474e-02	-2.65962490e-02
0.078           	4.67926770e-02	-5.36948317e-21	-5.60841580e-02	-3.92632163e-21	-1.87756054e-03	-8.18324140e-23	2.33963385e-02	2.33963385e-02	-2.76657400e-21	-2.60290917e-21	-2.99196395e-02	-2.61645184e-02
0.0785          	4.67912774e-02	-5.35246082e-21	-5.53271611e-02	-3.92046581e-21	-1.84436923e-03	-8.19927946e-23	2.33956387e-02	2.33956387e-02	-2.75822321e-21	-2.59423762e-21	-2.95079498e-02	-2.58192113e-02
0.079           	4.67902146e-02	-5.34090501e-21	-5.44951535e-02	-3.91992213e-21	-1.81119750e-03	-8.23348763e-23	2.33951073e-02	2.33951073e-02	-2.75278738e-21	-2.58811763e-21	-2.90587743e-02	-2.54363793e-02
0.0795          	4.67891416e-02	-5.32437675e-21	-5.36201525e-02	-3.91576694e-21	-1.77798973e-03	-8.25931346e-23	2.33945708e-02	2.33945708e-02	-2.74478151e-21	-2.57959524e-21	-2.85880660e-02	-2.50320865e-02
0.08            	4.67877236e-02	-5.30794171e-21	-5.28107700e-02	-3.91104862e-21	-1.74474287e-03	-8.28075534e-23	2.33938618e-02	2.33938618e-02	-2.73677841e-21	-2.57116330e-21	-2.81501279e-02	-2.46606421e-02
0.0805          	4.67863151e-02	-5.29015041e-21	-5.21678398e-02	-3.90338563e-21	-1.71178325e-03	-8.28681635e-23	2.33931575e-02	2.33931575e-02	-2.72794337e-21	-2.56220704e-21	-2.77957032e-02	-2.43721366e-02
0.081           	4.67854057e-02	-5.27352163e-21	-5.13406213e-02	-3.89858277e-21	-1.67898393e-03	-8.30888493e-23	2.33927029e-02	2.33927029e-02	-2.71984966e-21	-2.55367196e-21	-2.73492946e-02	-2.39913267e-02
0.0815          	4.67842764e-02	-5.24876352e-21	-5.02894162e-02	-3.88961725e-21	-1.64579458e-03	-8.32871846e-23	2.33921382e-02	2.33921382e-02	-2.70766894e-21	-2.54109457e-21	-2.67905027e-02	-2.34989135e-02
0.082           	4.67825956e-02	-5.23317057e-21	-4.94508496e-02	-3.88591627e-21	-1.61229327e-03	-8.35429117e-23	2.33912978e-02	2.33912978e-02	-2.70012820e-21	-2.53304237e-21	-2.63377181e-02	-2.31131315e-02
0.0825          	4.67807307e-02	-5.21871063e-21	-4.87243725e-02	-3.88187568e-21	-1.57901317e-03	-8.37412455e-23	2.33903654e-02	2.33903654e-02	-2.69309656e-21	-2.52561407e-21	-2.59411994e-02	-2.27831731e-02
0.083           	4.67790856e-02	-5.19930280e-21	-4.78076499e-02	-3.87582082e-21	-1.54586374e-03	-8.39650352e-23	2.33895428e-02	2.33895428e-02	-2.68361644e-21	-2.51568637e-21	-2.54496887e-02	-2.23579612e-02
0.0835          	4.67775234e-02	-5.18867200e-21	-4.71444370e-02	-3.87426829e-21	-1.51270929e-03	-8.42058836e-23	2.33887617e-02	2.33887617e-02	-2.67854188e-21	-2.51013012e-21	-2.50849278e-02	-2.20595092e-02
0.084           	4.67758577e-02	-5.16816041e-21	-4.62561319e-02	-3.86702457e-21	-1.47964990e-03	-8.43837705e-23	2.33879288e-02	2.33879288e-02	-2.66846397e-21	-2.49969643e-21	-2.46077158e-02	-2.16484160e-02
0.0845          	4.67742560e-02	-5.15043024e-21	-4.53963527e-02	-3.86173743e-21	-1.44652307e-03	-8.46047698e-23	2.33871280e-02	2.33871280e-02	-2.65981989e-21	-2.49061035e-21	-2.41446994e-02	-2.12516533e-02
0.085           	4.67727162e-02	-5.13252926e-21	-4.45545558e-02	-3.85615355e-21	-1.41333566e-03	-8.48097514e-23	2.33863581e-02	2.33863581e-02	-2.65107438e-21	-2.48145488e-21	-2.36906136e-02	-2.08639423e-02
0.0855          	4.67711808e-02	-5.11355899e-21	-4.37028571e-02	-3.84978882e-21	-1.38021292e-03	-8.49969438e-23	2.33855904e-02	2.33855904e-02	-2.64177644e-21	-2.47178255e-21	-2.32316415e-02	-2.04712156e-02
0.086           	4.67695944e-02	-5.08889307e-21	-4.27657879e-02	-3.83965916e-21	-1.34702342e-03	-8.51150005e-23	2.33847972e-02	2.33847972e-02	-2.62956153e-21	-2.45933153e-21	-2.27299174e-02	-2.00358706e-02
0.0865          	4.67681858e-02	-5.07943548e-21	-4.18983097e-02	-3.84126261e-21	-1.31374394e-03	-8.55337621e-23	2.33840929e-02	2.33840929e-02	-2.62525150e-21	-2.45418398e-21	-2.22628988e-02	-1.96354109e-02
0.087           	4.67668157e-02	-5.06071565e-21	-4.09638415e-02	-3.83599526e-21	-1.28045150e-03	-8.57874677e-23	2.33834078e-02	2.33834078e-02	-2.61614529e-21	-2.44457036e-21	-2.17623722e-02	-1.92014692e-02
0.0875          	4.67654549e-02	-5.04518181e-21	-4.01301430e-02	-3.83225962e-21	-1.24714878e-03	-8.60411958e-23	2.33827274e-02	2.33827274e-02	-2.60863210e-21	-2.43654971e-21	-2.13122203e-02	-1.88179227e-02
0.088           	4.67641882e-02	-5.02663995e-21	-3.93234930e-02	-3.82577914e-21	-1.21398526e-03	-8.62065309e-23	2.33820941e-02	2.33820941e-02	-2.59952651e-21	-2.42711344e-21	-2.08757318e-02	-1.84477612e-02
0.0885          	4.67629809e-02	-5.00872909e-21	-3.84672739e-02	-3.82034466e-21	-1.18100441e-03	-8.64221883e-23	2.33814905e-02	2.33814905e-02	-2.59078673e-21	-2.41794236e-21	-2.04146414e-02	-1.80526326e-02
0.089           	4.67617972e-02	-4.99224393e-21	-3.76293570e-02	-3.81588560e-21	-1.14806801e-03	-8.66578390e-23	2.33808986e-02	2.33808986e-02	-2.58277980e-21	-2.40946413e-21	-1.99627465e-02	-1.76666105e-02
0.0895          	4.67606419e-02	-4.97297780e-21	-3.67130503e-02	-3.80997523e-21	-1.11509165e-03	-8.68864161e-23	2.33803210e-02	2.33803210e-02	-2.57337531e-21	-2.39960248e-21	-1.94716168e-02	-1.72414335e-02
0.09            	4.67593420e-02	-4.95371786e-21	-3.56821534e-02	-3.80531223e-21	-1.08189263e-03	-8.71988746e-23	2.33796710e-02	2.33796710e-02	-2.56405780e-21	-2.38966005e-21	-1.89229693e-02	-1.67591841e-02
0.0905          	4.67578689e-02	-4.93572850e-21	-3.48716518e-02	-3.79936343e-21	-1.04859810e-03	-8.73806713e-23	2.33789344e-02	2.33789344e-02	-2.55524492e-21	-2.38048358e-21	-1.84844240e-02	-1.63872278e-02
0.091           	4.67563850e-02	-4.91687006e-21	-3.39796090e-02	-3.79355019e-21	-1.01551270e-03	-8.76016653e-23	2.33781925e-02	2.33781925e-02	-2.54603670e-21	-2.37083336e-21	-1.80053172e-02	-1.59742918e-02
0.0915          	4.67550809e-02	-4.90061828e-21	-3.31088928e-02	-3.78964138e-21	-9.82570766e-04	-8.78673756e-23	2.33775404e-02	2.33775404e-02	-2.53817651e-21	-2.36244176e-21	-1.75370172e-02	-1.55718756e-02
0.092           	4.67539571e-02	-4.88454058e-21	-3.22838518e-02	-3.78539615e-21	-9.49726905e-04	-8.81038088e-23	2.33769786e-02	2.33769786e-02	-2.53037410e-21	-2.35416648e-21	-1.70916528e-02	-1.51921990e-02
0.0925          	4.67524198e-02	-4.85948643e-21	-3.12229754e-02	-3.77635128e-21	-9.16830360e-04	-8.83055394e-23	2.33762099e-02	2.33762099e-02	-2.51804875e-21	-2.34143767e-21	-1.65283181e-02	-1.46946573e-02
0.093           	4.67508050e-02	-4.84197991e-21	-3.03225737e-02	-3.77172918e-21	-8.83729065e-04	-8.85641211e-23	2.33754025e-02	2.33754025e-02	-2.50955408e-21	-2.33242583e-21	-1.60450159e-02	-1.42775578e-02
0.0935          	4.67495251e-02	-4.82102542e-21	-2.94749116e-02	-3.76373392e-21	-8.50745854e-04	-8.87056074e-23	2.33747625e-02	2.33747625e-02	-2.49921832e-21	-2.32180710e-21	-1.55882017e-02	-1.38867100e-02
0.094           	4.67486167e-02	-4.80230759e-21	-2.85283581e-02	-3.75861289e-21	-8.17945316e-04	-8.89700029e-23	2.33743084e-02	2.33743084e-02	-2.49012380e-21	-2.31218379e-21	-1.50821243e-02	-1.34462337e-02
0.0945          	4.67474103e-02	-4.78289479e-21	-2.76506013e-02	-3.75224788e-21	-7.85150320e-04	-8.91689865e-23	2.33737052e-02	2.33737052e-02	-2.48061638e-21	-2.30227841e-21	-1.46104510e-02	-1.30401504e-02
0.095           	4.67465121e-02	-4.76500981e-21	-2.68406920e-02	-3.74630602e-21	-7.52422137e-04	-8.93521967e-23	2.33732561e-02	2.33732561e-02	-2.47185710e-21	-2.29315271e-21	-1.41727682e-02	-1.26679239e-02
0.0955          	4.67455823e-02	-4.74863340e-21	-2.57626764e-02	-3.74458599e-21	-7.19739032e-04	-8.97687381e-23	2.33727911e-02	2.33727911e-02	-2.46408544e-21	-2.28454796e-21	-1.36010772e-02	-1.21615991e-02
0.096           	4.67446610e-02	-4.73042600e-21	-2.47653390e-02	-3.74044072e-21	-6.86900765e-04	-9.00824495e-23	2.33723305e-02	2.33723305e-02	-2.45529545e-21	-2.27513055e-21	-1.30695703e-02	-1.16957688e-02
0.0965          	4.67434298e-02	-4.71030198e-21	-2.38845058e-02	-3.73355147e-21	-6.54079189e-04	-9.02687630e-23	2.33717149e-02	2.33717149e-02	-2.44541975e-21	-2.26488223e-21	-1.25963321e-02	-1.12881737e-02
0.097           	4.67420278e-02	-4.68815220e-21	-2.29619324e-02	-3.72541448e-21	-6.21511316e-04	-9.04378610e-23	2.33710139e-02	2.33710139e-02	-2.43451396e-21	-2.25363824e-21	-1.21024775e-02	-1.08594549e-02
0.0975          	4.67405785e-02	-4.66416047e-21	-2.21116074e-02	-3.71498325e-21	-5.89104573e-04	-9.05117224e-23	2.33702893e-02	2.33702893e-02	-2.42259196e-21	-2.24156851e-21	-1.16449083e-02	-1.04666991e-02
0.098           	4.67394838e-02	-4.65019889e-21	-2.11165555e-02	-3.71429578e-21	-5.56720816e-04	-9.09224583e-23	2.33697419e-02	2.33697419e-02	-2.41602191e-21	-2.23417699e-21	-1.11149986e-02	-1.00015569e-02
0.0985          	4.67385692e-02	-4.63574634e-21	-2.00759449e-02	-3.71373550e-21	-5.24228844e-04	-9.13560858e-23	2.33692846e-02	2.33692846e-02	-2.40922926e-21	-2.22651709e-21	-1.05622013e-02	-9.51374362e-03
0.099           	4.67375011e-02	-4.61536012e-21	-1.94194236e-02	-3.70423371e-21	-4.91942957e-04	-9.13725689e-23	2.33687505e-02	2.33687505e-02	-2.39905263e-21	-2.21630749e-21	-1.02016547e-02	-9.21776883e-03
0.0995          	4.67367092e-02	-4.60093988e-21	-1.82688565e-02	-3.70481244e-21	-4.59903796e-04	-9.18863985e-23	2.33683546e-02	2.33683546e-02	-2.39235634e-21	-2.20858354e-21	-9.59433204e-03	-8.67452445e-03
0.1             	4.67359860e-02	-4.58392916e-21	-1.74233976e-02	-3.70008510e-21	-4.27736530e-04	-9.21186566e-23	2.33679930e-02	2.33679930e-02	-2.38408323e-21	-2.19984592e-21	-9.13943533e-03	-8.28396227e-03
0.1005          	4.67354113e-02	-4.56398340e-21	-1.65082349e-02	-3.69366141e-21	-3.95625440e-04	-9.23337725e-23	2.33677056e-02	2.33677056e-02	-2.37432547e-21	-2.18965793e-21	-8.64974289e-03	-7.85849201e-03
0.101           	4.67346315e-02	-4.54297276e-21	-1.55618332e-02	-3.68674460e-21	-3.63697901e-04	-9.25480605e-23	2.33673158e-02	2.33673158e-02	-2.36403444e-21	-2.17893832e-21	-8.14461449e-03	-7.41721869e-03
0.1015          	4.67338832e-02	-4.52233208e-21	-1.46259377e-02	-3.67999076e-21	-3.31852599e-04	-9.27630098e-23	2.33669416e-02	2.33669416e-02	-2.35392905e-21	-2.16840303e-21	-7.64482146e-03	-6.98111626e-03
0.102           	4.67328746e-02	-4.50201363e-21	-1.36475681e-02	-3.67399873e-21	-3.00080065e-04	-9.30167575e-23	2.33664373e-02	2.33664373e-02	-2.34402357e-21	-2.15799006e-21	-7.12386412e-03	-6.52370399e-03
0.1025          	4.67316996e-02	-4.48373916e-21	-1.27658850e-02	-3.66863084e-21	-2.68401898e-04	-9.32469472e-23	2.33658498e-02	2.33658498e-02	-2.33511653e-21	-2.14862264e-21	-6.65134440e-03	-6.11454061e-03
0.103           	4.67305057e-02	-4.46342073e-21	-1.18258248e-02	-3.66220068e-21	-2.36859769e-04	-9.34726784e-23	2.33652528e-02	2.33652528e-02	-2.32518304e-21	-2.13823768e-21	-6.14977217e-03	-5.67605264e-03
0.1035          	4.67294704e-02	-4.44420588e-21	-1.09488311e-02	-3.65601893e-21	-2.05496552e-04	-9.36784573e-23	2.33647352e-02	2.33647352e-02	-2.31578140e-21	-2.12842448e-21	-5.67991208e-03	-5.26891898e-03
